1.00933	1.24883	1.54779
-0.113842	-0.116217	-0.115191
0.219064	0.313628	0.437462
0.0536731	0.0696925	0.0947716
-0.00436588	-0.00385021	-0.00169618
0.0276936	-0.0133378	-0.0821404
-0.180938	-0.0853664	0.0747016
0.0305645	0.0293318	0.0249273
-0.0130621	0.00812101	0.0303444
0.0495834	0.0693858	0.092411
0.0372946	0.0317718	0.0280082
0.227089	0.20015	0.150481
-0.176807	-0.167661	-0.127617
0.00947134	0.00366722	-0.011248
0.0110146	0.0283188	0.0552215
0.0332901	0.0363655	0.0452016
