0.695716	0.687074	0.850051
-0.0459522	-0.0609238	-0.100773
0.500634	0.520243	0.712448
-0.0575933	-0.0329037	-0.0265196
-0.0694421	-0.0585204	-0.0672366
-0.041728	-0.0538929	-0.084576
0.00833671	0.0534902	0.112016
-0.104005	-0.0725926	-0.0730126
0.0135042	0.00762932	0.0148929
-0.015106	-0.00712441	-0.00698922
-0.0862863	-0.0746445	-0.0934173
0.0382759	0.0347831	0.0428672
-0.141227	-0.125088	-0.157915
-0.0163175	-0.0125922	-0.0148044
0.0471778	0.04255	0.0595879
0.0652876	0.0691427	0.0805324
